car_id,city,price,makeYear,registrationYear,make,model,fuelType,KmDriven,transmission,bodyType,no_of_owner,groundClearance,bootSpace,seatingRows,wheelBase,length,FrontTyreSize,rearTyreSize,doors,height,width,kerbWeight,gearBox,gears,displacement,mileageARAI,maxPower,maxTorque,cylinders,drive,valveConfig,turbo,suspensionFront,suspensionRear,steeringAdjType,steeringAdj,frontBrake,rearBrake,steeringType,alloyWheels,core_rating,support_rating,interior_rating,exterior_rating,wear_rating,all_images,bg_removed_img,thumbnails
27482925,Noida,1005047,May 2022,May 2022,Hyundai,Verna,petrol,54356,automatic,sedan,1st,165 mm,480 litres,2 units,2600 mm,4440 mm,195 / 55 R16,195 / 55 R16,4 units,1475 mm,1729 mm,,CVT,,1497 cc,18.4 kmpl,113 bhp@6300rpm,144 Nm@4500rpm,4 units,Front Wheel Drive,4 units,No,McPherson Strut with Coil Spring,Couple Torsion Beam Axle,Tilt,Yes,Disc,Drum,Power,Yes,9.8,7.8,8.9,9.0,7.4,"https://mda.spinny.com/sp-file-system/public/2026-03-14/e2aa87b8525c4186b529e1282e428deb/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/85e4c068716946be950b9c5789dd683d/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/7f66e7778d814afc9eac8d4543eaf416/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/bb7301e702fc4aefbc847169862db15a/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/c120cc5cf92443f098102c05a4ea5ff3/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/fd93a05c611c48779f75d0c6ba0806f6/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/573543715c554564a87643eafef73248/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/ba10203de7b8406fb5d100812465bce5/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/f37019b1581c43b68b4b6f4804166bc4/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/8c0aac3b24a44ed6a21839a7bcd901fc/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/6c00509e5a2c46c09236e6a9111ac651/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/7fdfe170b0b24a7bb8e524cf7dc02731/raw/file.mp4,https://mda.spinny.com/sp-file-system/public/2026-03-14/0cea21d3fee0419397ec607c04161c28/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/9abb2504af2949a4a98492140c4db1c9/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/7e5edc911d5145619517c21649308ecf/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/f1501a6078c64e4e89e9c3144ca0d97b/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/c45d37f7a07b46cbb25eb6d26eb180da/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/8a2a8d2e65104b089343571d7c1fa3cf/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/d6caf0847e71476fbf4d705d1da7a483/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/b6c0e548edfc4cedac912417e616f5f9/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/49e26327e5dc4d2b97cbffdc31acd583/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/f56d04a7d1574fee8a6196731ce33653/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/323bc26a5dc743c78a46e81b7c4bae3d/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/6937bb7404104bb995fd123ece219d6f/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/51c752b912224530a8262a4a0a34815f/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/aad9e9a1bea548fd9e05b80c065d9f39/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/af50057a492b4f23954436763438a2c3/raw/file.JPG",https://mda.spinny.com/sp-file-system/public/2026-03-14/16aa164caf224b749559ade042e4f4be/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/f506447e1a0f470b902574445c253a31/raw/file.JPG
26688647,Noida,1282956,Aug 2021,Sep 2021,Kia,Seltos,petrol,61818,automatic,suv,1st,190 mm,433 litres,2 units,2610 mm,4315 mm,215 / 60 R17,215 / 60 R17,5 units,1645 mm,1800 mm,,7-Speed,7 units,1353 cc,16.5 kmpl,138bhp@6000rpm,242Nm@1500rpm,4 units,Front Wheel Drive,4 units,Yes,McPherson Strut with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,Tilt & Telescopic,Yes,Disc,Disc,Power,Yes,9.8,9.1,8.7,8.2,7.3,"https://mda.spinny.com/sp-file-system/public/2026-03-14/09077548729b43eda78ba94237abcd21/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/99ad934f05a340e5b878a01b814d8c62/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/171c717a886d449b8c2a3b5e3897c4cc/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/4cb03a56429c4a388576f19af77c544e/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/1e8ce75ca37743189eaa42613458f25d/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/ec64b0cda9b148e79212258ffbef378c/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/b5e300a9704445d897d1bcf5916c9a38/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/969f26de8a9344259fdf4d31477ae120/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/49f51061a98e477da1675ff28f0998ef/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/8fc51032c31f4e6592ea40eccb5bc9a7/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/91f2c24297574e59939fa43ff451c5fa/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/b2e28944ad44407db9e23df2070793b9/raw/file.mp4,https://mda.spinny.com/sp-file-system/public/2026-03-14/7206c9c2d6fa4556a5937ac45b8fe69b/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/9a5cebe6bead4439a0b1f53a5b144747/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/438fba7149be49f3b6739d3d7fce9c80/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/d332af0f73ec4e17ae63cfadabc0ed11/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/b8ca02706cc1436395bb1d808490f68e/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/995b35d9db4244d69a3ce5973e499faf/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/247fd27ddbd340fd8e15114edaa90a34/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/a3db264524894d48a810b17e1b6159f7/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/7d05df6835e2419cb070e86b94bfc2d2/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/6c66852be5dd45e0a580d4e83c56a0de/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/f2bc715116c24badb166cc0e40494eab/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/6462c9942d014909b5a446ded7efb65d/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/4c1de0a6afc742ceb3fb5d5c3f663f03/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/6729dbd16adc47ce92929d9a1dfb54c3/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/6741c93ea7b647a69bd3e7898f0c7d93/raw/file.JPG",https://mda.spinny.com/sp-file-system/public/2026-03-14/72a8d0e2f7674197ae2a5e86a949cd3c/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-14/4e7ea15db44243aca4e6b060c5874bd1/raw/file.JPG
26976220,Delhi,336000,Jan 2018,Feb 2018,,,petrol,27877,manual,,1st,165 mm,235 litres,2 units,2425 mm,3600 mm,165 / 70 R14,165 / 70 R14,5 units,1560 mm,1600 mm,810 kgs,5-Speed,5 units,998 cc,23.1 kmpl,67 bhp@6000rpm,90 Nm@3500rpm,3 units,Front Wheel Drive,4 units,No,MacPherson strut with coil spring,3-link rigid axle with coil spring,,No,Disc,Drum,Power,No,9.9,9.8,9.5,9.3,8.9,"https://mda.spinny.com/sp-file-system/public/2026-03-12/1522bbf33d8e43d98aa65ed1748be936/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/21cdbeb8992f4cf1b871479dd6d767b6/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/bb2367921be942698020dd9cbcbbca04/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/55dbb8c325d24debaefc8a8d89b74e45/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/e7ee90d164f64db1abca7d067579c30f/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/f5298cff2ed6411c89797491df202d40/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/da2b1646f65b41698816ab1a9883965b/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/e57d21e269224eb5960305031ec5aa8f/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/40674e47bc604a66806ab00ff5825adf/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/a3308c92b0e844d5bcf3090b7db2f3ff/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/ae83b16b2ab043c7b1b58785a6b22669/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/26357febd1e5444a8b2d5d9eac5d1751/raw/file.mp4,https://mda.spinny.com/sp-file-system/public/2026-03-12/b662a466eba44a04bf0b71b30776e5db/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/30dc8090d80349b7ada217168e02b9e5/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/2c74dbdfebbe4a07909c38e147b47ee9/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/c7274387a0c74536903d24b434883965/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/578bff1548fa46e6be913391e44c0f2c/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/ba91b442391642ca8f7544a050287cba/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/8ddbbb1192a54d698859b4cd963dc4eb/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/d95b0cc2ac9b489491354deaba08927b/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/d671f07553434a689a79bdc1d8a07cc4/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/31bf17b062fb41959bbdfbea19244ac6/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/4a6da79554fe4a34895d28aa25f5850c/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/6fd4baa4b2d94b3cb06d6490040a43f7/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/eb0300f595a64b0fb26778098a2769a5/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/70d958966a4746728589cde5f9187107/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/a15f6d6ebaa84bbb9334be813e5e318b/raw/file.JPG",https://mda.spinny.com/sp-file-system/public/2026-03-12/8f5b7bf925db44959d479a3e05d50ade/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/143307e2e80b40819b87cc18cc47662e/raw/file.JPG
27430889,Gurgaon,3928758,Jan 2020,Jan 2021,BMW,X3,petrol,68608,automatic,suv,1st,204 mm,550 litres,2 units,2864 mm,4708 mm,245 / 50 R19,245 / 50 R19,5 units,1676 mm,1891 mm,1790 kgs,8-Speed,8 units,1998 cc,13.17 kmpl,248bhp@5200rpm,350Nm@1450rpm,4 units,AWD,4 units,Yes,Double-joint Tension-rod Spring-strut Axle,Five-link Axle,Tilt & Telescopic,Yes,,,Power,Yes,9.7,9.0,8.6,8.5,7.9,"https://mda.spinny.com/sp-file-system/public/2026-03-07/72df077d911247f3b5848d0c65377017/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/1b68557cd43d443aa6b1a8d6e50d0bce/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/ed25405b4c40458b9f504363b4145e6d/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/33c1c8c6354e4126b5a273e0f03e4f42/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/e5d4d3e0533b4d229a520f94d617a09a/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/94573384ee4d4ddca0b74e3756378820/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/8f168afd9b90464abab70b4d19eed1a4/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/6500a53827524dba9fffea598052d117/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/0e6edcfdf55f4eccaccc2e68b3cc4560/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/886cc8cef7634551af593c980040197f/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/bc2796068c3d42669911fb852f60d063/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/e770549db9cc49caa29d084706f298b1/raw/file.mp4,https://mda.spinny.com/sp-file-system/public/2026-03-07/a9cece57efeb4bfe9228403b6a19ef68/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/f3419ce3f3e547288aab53a903bd270a/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/fe5db02dc01f4d88a80e0c82b580a1cf/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/e58d335b5da84e2da10929a65418a722/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/5a466367b76d41d2848b1f2a3b749a5c/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/5be44f22846d4b698062cab453bc0615/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/abaf4c8c62164231a06b55c3af2f0724/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/66dc8219090546a8b1941252a20b162f/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/8de0b5b1436d447c9e9ebd74388df7d0/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/aee4ba2d0b9b4986a2d82ad34136ba74/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/0921618618b94557aef11c2d7e108eda/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/14416bb40cc744e2b9c661e7b6083d7a/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/3be191d4882849b98a50cbc9eec87b80/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/06d429d8605847a1b4e44b0f31d6704b/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/6af58e7c25694a9f8ec27cdf7336bbc6/raw/file.JPG",https://mda.spinny.com/sp-file-system/public/2026-03-07/ceb0b7fba2fd48428d91104acec4faad/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-07/ad83b6e176f24a959530c99eb3850c88/raw/file.JPG
26690494,Delhi,262000,Mar 2017,Apr 2017,Renault,Kwid,petrol,77220,manual,hatchback,1st,180 mm,300 litres,2 units,2422 mm,3679 mm,155 / 80 R13,155 / 80 R13,5 units,1478 mm,1579 mm,669 kgs,5-Speed,5 units,999 cc,23.01 kmpl,67bhp@5500rpm,91Nm@4250rpm,3 units,Front Wheel Drive,4 units,No,Mac Pherson strut with lower transberse link,Twist beam Suspension with coil spring,,No,Disc,Drum,Power,No units,9.3,8.8,8.2,7.8,7.7,"https://mda.spinny.com/sp-file-system/public/2026-03-13/04a9b5e478d442d9b958c435fb0253b5/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/2fe2024a6f3b4105903c4fd243d9a8e7/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/1bab3a5f7cc14c75a2f741a87cdbb2bd/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/e727c369e94c40bd87a2c8be12db8da5/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/17a86b8e8c9246559ca0ce15c8b41198/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/1a81bc69e97e499e9357baf8b831c823/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/8214f79bb8a6408ea534453362b9c7f5/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/85e595ce113746b7b96f75664caa88db/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/dbb30e4d607545f687d6e3aeff8fe8fb/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/5d9427dff4434b93a77f2c5c89de2d62/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/0bd1af4a83914b22bb09aaa5a58b1779/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/4daa38936fc64556be121256f0d40e40/raw/file.mp4,https://mda.spinny.com/sp-file-system/public/2026-03-13/5b33a8f442bd4c509f64a275783ecd16/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/f7c7c1a9e05343229dfdcc154ff78223/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/0c6249a8726f4086a8b49efb0da546ee/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/182088e444ad4de8ac17a86d6b2017a4/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/7ffe1aa51dc14e639d6ac1c75c659044/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/077d848fdf76406caf183d8cacc6f956/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/3bbf7dd99014436ba17df1a832c9ea31/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/985b4eb2eebf48c6957c086c1a46f30c/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/c8c4ffd3220f4ff28a4719b3144b3327/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/5a93a71b09444f0ba2839d4be2e353c4/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/77b27a3b5705413689e51b0363bc364c/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/d238670c87324f1db10875a7f761c21b/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/5b5370ca206846b4963adb07c8c66659/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/41f53482a48541e5825a6963866ab416/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/c83b73605e494b9c881dc1b51c8b5a7c/raw/file.JPG",https://mda.spinny.com/sp-file-system/public/2026-03-13/57d61a32b78a409bb1e8ca71d0a749ee/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-13/c5c0133119434a6793fe2f1d54a35eb9/raw/file.JPG
26675061,Ghaziabad,1489556,Jul 2022,Sep 2022,Mahindra,Scorpio N,diesel,97200,manual,suv,1st,187 mm,,3 units,2750 mm,4662 mm,255 / 60 R18,255 / 60 R18,5 units,1857 mm,1917 mm,,6-Speed,6 units,2184 cc,,172bhp@3500rpm,370Nm@1500rpm,4 units,RWD,4 units,Yes,Front Suspension: Double Wishbone Suspension with Coil over Shocks with FDD & MTV-CL,Rear Suspension: Pentalink Suspension with WATT���s Linkage with FDD & MTV-CL,Tilt,Yes,,,Power,Yes,9.7,9.4,8.8,9.1,8.9,"https://mda.spinny.com/sp-file-system/public/2026-03-09/820c5996bfde427683d4ec500170a5b2/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/e0f6584700b94f85ac3ea2a3048c9d65/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/eaf2d3eb5f5b4a2d9cd7f0d30125b584/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/b8b88c5bb32f4cea917d3ed8fe693c61/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/dc816cace6b8412cb35e2265c898c5c9/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/ea051d129a144d36a9d2a1acff3fd52a/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/e5770976ec7f444885d22cc60d1f1185/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/4798c1b10a6d4dd2b71dac48fdbd8314/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/8f4f7a52bb3e46559d11c705692bf5b6/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/24c1723863cd445eb2cdaf0714505e0d/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/dac0ba20064142e78e3d78285ddc4665/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/0e031812dcf6486bbaba1e3c345c99e1/raw/file.mp4,https://mda.spinny.com/sp-file-system/public/2026-03-09/6fb6c655741a41f6989d499cd6d855b3/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/d1ef971042624c229224dfa9accb882f/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/56848a9b554e4395bccd73065f37b4b5/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/754d621550224152822c5dcdfa13be72/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/e95e993a9d2142f79324a9c682515b8a/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/4d2020f1f5f3459aa937b3d2fc03a155/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/c61c3a6748ec422aa5cd2830b5f8e6bb/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/91c04ccbf563481f97530295da5c2c83/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/6fa2ddb8d03748f19388e2139b6d2420/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/ab9f1951895a4b7d92a6d1725c10b046/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/00c3ec1ad054405a881a9d9708340f86/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/a6d0a8c4270d4bdfa405a1127388ba21/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/8de2a8e6791249969132e548dd11ba45/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/262a9721aeb74aeca023ff7ae82d84d6/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/619e321c4569460f9c7200d4d01f766c/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/5c0c08b7687142fc94ce3c2164704300/raw/file.JPG",https://mda.spinny.com/sp-file-system/public/2026-03-09/6edbaf51603441988a48799fd27ab4ce/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-09/c2239aaa848d438bbe46779f176931f3/raw/file.JPG
27184578,Ghaziabad,925000,Feb 2021,Mar 2021,Mahindra,Thar,petrol,53841,automatic,suv,3rd,226 mm,,2 units,2450 mm,3985 mm,255 / 65 R18,255 / 65 R18,3 units,1844 mm,1820 mm,,6-Speed,6 units,1997 cc,,150bhp@5000rpm,320Nm@1500rpm,4 units,4WD,4 units,Yes,Independent Double Wishbone with Coil Over Damper & Stabiliser Bar,Multilink solid Rear Axle with Coil spring & Stabiliser Bar,Tilt,Yes,Disc,Drum,Power,Yes,9.8,9.6,9.3,9.3,8.8,"https://mda.spinny.com/sp-file-system/public/2026-03-12/3da861b8b258484cad9072bfae10d0fe/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/98932dea553340b6936513cb1e73730f/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/5f863280392b49dba6e65220a1a1f9a0/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/8eb0a1038db649c2aa3109f3190a40ea/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/a2e73af5e75848d4b864ed2c1f99e3b5/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/c166a2feebb84eef99a5d7399547e1df/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/e514687332754851bda212e42c5f0553/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/b393085f93b24871bea2ff09d16fd75e/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/e025ba7b68554243a9ad3a20cfa2019c/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/278166fd747748bb811749de0a71a900/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/d1d2e6dabba54725b81738057d5b758a/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/b4d9da72856a4548a2c8b3c4c4c382e8/raw/file.mp4,https://mda.spinny.com/sp-file-system/public/2026-03-12/ec1f35f49d0946d997f510a724cbebb0/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/b8db4e69fbf54b209893474f780f5325/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/65f58fe56f56459087d8ae3a06c2cd60/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/c035bbfadf664a15aa4e4897baf80296/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/08efff43caf649249a6fb8d062228b4a/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/9a88865a550e4f2d9a06346bc17fe093/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/9367887bd67242d690a3c54bc0202108/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/9101ed3646314389bd1e5d325b1475aa/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/a720c65929cd4a7d81e98ea1c323221c/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/d621bdd59cda4c0886ef0418f98f6d5b/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/16a257e50811479287d8e8020335b0ed/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/9e84398afe504b4c9290c9256fd24abd/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/f13b68d4012a46eaa087717c0d92a22f/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/8fc9592702954295831b801489b557cf/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/feca200330684bec8f235b6977198633/raw/file.JPG",https://mda.spinny.com/sp-file-system/public/2026-03-12/26f42bd4b7b5406e9f05cc025d16da13/raw/file.JPG,https://mda.spinny.com/sp-file-system/public/2026-03-12/2dae387b189b4bd4ac3d3c753c6b281f/raw/file.JPG
